"SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","A","C","D","L","E","F","I","R","species","year"
1609260000,109545000,0.115,1750070000,100272000,0.105925,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",42
1585590000,109084000,0.115,1714640000,110305000,0.106745,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",43
1565190000,108679000,0.115,1676390000,111320000,0.107963,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",44
1547550000,108322000,0.115,1638880000,128752000,0.109069,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",45
1532260000,108009000,0.115,1608130000,106164000,0.109855,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",46
1518980000,107732000,0.115,1589780000,97326000,0.109555,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",47
1507430000,107489000,0.115,1583660000,100666000,0.109267,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",48
1497350000,107275000,0.115,1573660000,92257300,0.109564,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",49
1488560000,107087000,0.115,1556760000,83218200,0.110336,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",50
1480880000,106921000,0.115,1.533e+09,155579000,0.111905,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",51
1474150000,106775000,0.115,1497660000,118132000,0.114443,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",52
1468270000,106646000,0.115,1472160000,122643000,0.114192,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",53
1463110000,106533000,0.115,1479470000,111587000,0.112904,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",54
1458580000,106433000,0.115,1496940000,101550000,0.110889,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",55
1454610000,106345000,0.115,1520590000,140200000,0.109024,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",56
1451120000,106267000,0.115,1538170000,122863000,0.107886,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",57
1448050000,106198000,0.115,1556100000,101551000,0.105786,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",58
1445360000,106138000,0.115,1586940000,80552600,0.103561,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",59
1442990000,106085000,0.115,1613100000,80635800,0.102275,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",60
1440900000,106038000,0.115,1618480000,110579000,0.102751,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",61
1439070000,105997000,0.115,1596240000,94450800,0.104789,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",62
1437460000,105960000,0.115,1561570000,103209000,0.10682,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",63
1436030000,105928000,0.115,1528890000,98713900,0.109166,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",64
1434780000,105900000,0.115,1495710000,96493900,0.111297,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",65
1433680000,105875000,0.115,1467140000,104126000,0.113322,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",66
1432710000,105853000,0.115,1440130000,104422000,0.11535,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",67
1431860000,105833000,0.115,1416020000,122026000,0.116983,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",68
1431100000,105816000,0.115,1398110000,106333000,0.118146,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",69
1430440000,105801000,0.115,1390730000,93366500,0.117973,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",70
1429850000,105788000,0.115,1395310000,96894500,0.117514,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",71
1429340000,105776000,0.115,1397290000,104812000,0.117714,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",72
1428890000,105766000,0.115,1391150000,106647000,0.118428,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",73
1428480000,105757000,0.115,1381900000,97018900,0.119119,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",74
1428130000,105749000,0.115,1374680000,108978000,0.119598,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",75
1427820000,105741000,0.115,1367780000,92566200,0.120341,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",76
1427550000,105735000,0.115,1360620000,102923000,0.120716,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",77
1427300000,105730000,0.115,1354160000,99636800,0.121616,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",78
1427090000,105725000,0.115,1343500000,116530000,0.122476,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",79
1426900000,105721000,0.115,1333720000,100111000,0.123356,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",80
1426740000,105717000,0.115,1328340000,101162000,0.123275,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",81
1426590000,105713000,0.115,1329920000,100287000,0.123247,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",82
1426460000,105711000,0.115,1329360000,104211000,0.123357,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",83
1426350000,105708000,0.115,1327060000,98680900,0.123663,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",84
1426250000,105706000,0.115,1323690000,98912600,0.123928,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",85
1426160000,105704000,0.115,1319750000,99350000,0.124447,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",86
1426080000,105702000,0.115,1312980000,112554000,0.125181,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",87
1426010000,105700000,0.115,1304480000,105196000,0.126006,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",88
1425950000,105699000,0.115,1299070000,94133900,0.126062,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",89
1425900000,105698000,0.115,1300490000,97681700,0.125855,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",90
1425850000,105697000,0.115,1300490000,95708500,0.126193,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",91
1425810000,105696000,0.115,1294930000,87885500,0.126895,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",92
1425780000,105695000,0.115,1285750000,98790300,0.128031,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",93
1425740000,105694000,0.115,1270530000,92624600,0.129992,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",94
1425710000,105693000,0.115,1250740000,89368500,0.131944,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",95
1425690000,105693000,0.115,1231510000,84459800,0.134149,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",96
1425670000,105692000,0.115,1209540000,96617500,0.136815,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",97
1425650000,105692000,0.115,1183120000,88525800,0.140213,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",98
1425630000,105691000,0.115,1155080000,84487500,0.143329,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",99
1425620000,105691000,0.115,1129800000,101789000,0.146678,"A30-C10-D0-L30-E0-F0-I0-R0-cos",85,"A30","C10","D0","L30","E0","F0","I0","R0","cos",100
4084110000,132223000,0,4375170000,140090000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",1
4084110000,132223000,0,4375170000,139669000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",2
4084110000,132223000,0,4374700000,139208000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",3
4084110000,132223000,0,4372920000,138718000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",4
4084110000,132223000,0,4369690000,138196000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",5
4084110000,132223000,0,4364920000,137640000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",6
4084110000,132223000,0,4358660000,137046000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",7
4084110000,132223000,0,4350980000,136410000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",8
4084110000,132223000,0,4341980000,135721000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",9
4084110000,132223000,0,4331760000,134974000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",10
4084110000,132223000,0,4320360000,134140000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",11
4084110000,132223000,0,4307820000,120573000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",12
4084110000,132223000,0,4294100000,113775000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",13
4084110000,132223000,0,4275320000,144214000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",14
4084110000,132223000,0,4243920000,166893000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",15
4084110000,132223000,0,4208150000,170111000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",16
4084110000,132223000,0,4191860000,138361000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",17
4084110000,132223000,0,4206840000,159451000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",18
4084110000,132223000,0,4241880000,116215000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",19
4084110000,132223000,0,4282820000,156102000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",20
4084110000,132223000,0,4321430000,164304000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",21
4084110000,132223000,0,4344880000,141863000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",22
4084110000,132223000,0,4375080000,154841000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",23
4084110000,132223000,0,4408140000,134712000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",24
4084110000,132223000,0,4437330000,150243000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",25
4084110000,132223000,0.115,4462560000,116138000,0.104531,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",26
3646130000,130119000,0.115,4039190000,143379000,0.103079,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",27
3268920000,127928000,0.115,3664270000,160277000,0.102224,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",28
2951140000,125725000,0.115,3332090000,105802000,0.101467,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",29
2687830000,123581000,0.115,3062650000,76254400,0.100314,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",30
2472310000,121555000,0.115,2842620000,168837000,0.0999254,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",31
2297170000,119690000,0.115,2632190000,145471000,0.101084,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",32
2155190000,118005000,0.115,2446420000,121251000,0.101291,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",33
2039920000,116507000,0.115,2320970000,112550000,0.10071,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",34
1945910000,115185000,0.115,2228810000,117348000,0.100082,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",35
1868730000,114026000,0.115,2151050000,121573000,0.0997838,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",36
1804870000,113011000,0.115,2081150000,145414000,0.0997084,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",37
1751620000,112124000,0.115,2020640000,142038000,0.0996215,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",38
1706880000,111347000,0.115,1977850000,103075000,0.098654,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",39
1669030000,110666000,0.115,1961140000,109693000,0.0969636,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",40
1636820000,110069000,0.115,1952590000,159198000,0.0959708,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",41
1609260000,109545000,0.115,1933280000,115728000,0.0955128,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",42
1585590000,109084000,0.115,1922500000,96006300,0.0939677,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",43
1565190000,108679000,0.115,1929300000,97977000,0.09271,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",44
1547550000,108322000,0.115,1924130000,85983800,0.0924725,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",45
1532260000,108009000,0.115,1900490000,97995000,0.0931641,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",46
1518980000,107732000,0.115,1858900000,91417300,0.0950213,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",47
1507430000,107489000,0.115,1802320000,90550300,0.0974786,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",48
1497350000,107275000,0.115,1740610000,129035000,0.10052,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",49
1488560000,107087000,0.115,1674730000,105203000,0.103957,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",50
1480880000,106921000,0.115,1619890000,97932900,0.106001,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",51
1474150000,106775000,0.115,1587410000,95234300,0.107484,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",52
1468270000,106646000,0.115,1560160000,105770000,0.108945,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",53
1463110000,106533000,0.115,1532610000,106742000,0.110627,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",54
1458580000,106433000,0.115,1505710000,118737000,0.112071,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",55
1454610000,106345000,0.115,1484530000,112987000,0.113144,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",56
1451120000,106267000,0.115,1472430000,128636000,0.113267,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",57
1448050000,106198000,0.115,1471930000,129531000,0.112787,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",58
1445360000,106138000,0.115,1482350000,115282000,0.111154,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",59
1442990000,106085000,0.115,1508460000,82902200,0.108644,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",60
1440900000,106038000,0.115,1541800000,122179000,0.106326,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",61
1439070000,105997000,0.115,1562640000,101555000,0.105717,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",62
1437460000,105960000,0.115,1568080000,103039000,0.105047,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",63
1436030000,105928000,0.115,1573240000,111954000,0.10497,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",64
1434780000,105900000,0.115,1569310000,117608000,0.105327,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",65
1433680000,105875000,0.115,1562930000,90901300,0.105566,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",66
1432710000,105853000,0.115,1561250000,96138600,0.105401,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",67
1431860000,105833000,0.115,1558650000,95574000,0.10601,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",68
1431100000,105816000,0.115,1544300000,118746000,0.107203,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",69
1430440000,105801000,0.115,1522960000,111934000,0.108844,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",70
1429850000,105788000,0.115,1503240000,82043300,0.109709,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",71
1429340000,105776000,0.115,1495170000,117202000,0.110058,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",72
1428890000,105766000,0.115,1484920000,90577900,0.111375,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",73
1428480000,105757000,0.115,1469290000,116131000,0.112063,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",74
1428130000,105749000,0.115,1457890000,108079000,0.113278,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",75
1427820000,105741000,0.115,1444810000,105782000,0.113792,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",76
1427550000,105735000,0.115,1440920000,99217800,0.113943,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",77
1427300000,105730000,0.115,1439720000,113549000,0.113985,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",78
1427090000,105725000,0.115,1437560000,113318000,0.114301,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",79
1426900000,105721000,0.115,1435270000,108334000,0.114178,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",80
1426740000,105717000,0.115,1439440000,96990500,0.113634,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",81
1426590000,105713000,0.115,1447060000,96320200,0.113041,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",82
1426460000,105711000,0.115,1451420000,104753000,0.113055,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",83
1426350000,105708000,0.115,1447010000,103838000,0.113695,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",84
1426250000,105706000,0.115,1437630000,107336000,0.114418,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",85
1426160000,105704000,0.115,1428450000,97101000,0.115127,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",86
1426080000,105702000,0.115,1420880000,103602000,0.1156,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",87
1426010000,105700000,0.115,1413830000,105081000,0.116356,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",88
1425950000,105699000,0.115,1404440000,100413000,0.117065,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",89
1425900000,105698000,0.115,1396840000,101595000,0.117611,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",90
1425850000,105697000,0.115,1390020000,95148400,0.118251,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",91
1425810000,105696000,0.115,1382150000,100056000,0.118945,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",92
1425780000,105695000,0.115,1372160000,93535700,0.120028,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",93
1425740000,105694000,0.115,1358960000,103245000,0.121208,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",94
1425710000,105693000,0.115,1343920000,104352000,0.122761,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",95
1425690000,105693000,0.115,1327670000,104139000,0.124049,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",96
1425670000,105692000,0.115,1316040000,90893800,0.124914,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",97
1425650000,105692000,0.115,1308910000,104467000,0.125437,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",98
1425630000,105691000,0.115,1301410000,100783000,0.126492,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",99
1425620000,105691000,0.115,1291150000,107154000,0.127272,"A30-C10-D0-L30-E0-F0-I0-R0-cos",86,"A30","C10","D0","L30","E0","F0","I0","R0","cos",100
4084110000,132223000,0,4247260000,135254000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",87,"A30","C10","D0","L30","E0","F0","I0","R0","cos",1
4084110000,132223000,0,4247260000,134777000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",87,"A30","C10","D0","L30","E0","F0","I0","R0","cos",2
