"SSB_MSY_om","TotYield_MSY_om","SSB_Unfished_om","depletion_om","params_on_bound_om","NatM_p_1_Fem_GP_1_om","L_at_Amin_Fem_GP_1_om","L_at_Amax_Fem_GP_1_om","VonBert_K_Fem_GP_1_om","CV_young_Fem_GP_1_om","CV_old_Fem_GP_1_om","Wtlen_1_Fem_om","Wtlen_2_Fem_om","Mat50%_Fem_om","Mat_slope_Fem_om","Eggs/kg_inter_Fem_om","Eggs/kg_slope_wt_Fem_om","RecrDist_GP_1_om","RecrDist_Area_1_om","RecrDist_Seas_1_om","CohortGrowDev_om","SR_LN_R0_om","SR_BH_steep_om","SR_sigmaR_om","SR_envlink_om","SR_R1_offset_om","SR_autocorr_om","InitF_1Fishery_om","LnQ_base_1_Fishery_om","LnQ_base_2_Survey_om","LnQ_base_3_CPUE_om","SizeSel_1P_1_Fishery_om","SizeSel_1P_2_Fishery_om","SizeSel_1P_3_Fishery_om","SizeSel_1P_4_Fishery_om","SizeSel_1P_5_Fishery_om","SizeSel_1P_6_Fishery_om","SizeSel_2P_1_Survey_om","SizeSel_2P_2_Survey_om","SizeSel_2P_3_Survey_om","SizeSel_2P_4_Survey_om","SizeSel_2P_5_Survey_om","SizeSel_2P_6_Survey_om","Catch_endyear_om","NLL_TOTAL_om","NLL_Catch_om","NLL_Equil_catch_om","NLL_Survey_om","NLL_Discard_om","NLL_Mean_body_wt_om","NLL_Length_comp_om","NLL_Age_comp_om","NLL_Size_at_age_om","NLL_SizeFreq_om","NLL_Morphcomp_om","NLL_Tag_comp_om","NLL_Tag_negbin_om","NLL_Recruitment_om","NLL_Forecast_Recruitment_om","NLL_Parm_priors_om","NLL_Parm_softbounds_om","NLL_Parm_devs_om","NLL_Crash_Pen_om","SSB_MSY_em","TotYield_MSY_em","SSB_Unfished_em","depletion_em","params_on_bound_em","NatM_p_1_Fem_GP_1_em","L_at_Amin_Fem_GP_1_em","L_at_Amax_Fem_GP_1_em","VonBert_K_Fem_GP_1_em","CV_young_Fem_GP_1_em","CV_old_Fem_GP_1_em","Wtlen_1_Fem_em","Wtlen_2_Fem_em","Mat50%_Fem_em","Mat_slope_Fem_em","Eggs/kg_inter_Fem_em","Eggs/kg_slope_wt_Fem_em","RecrDist_GP_1_em","RecrDist_Area_1_em","RecrDist_Seas_1_em","CohortGrowDev_em","SR_LN_R0_em","SR_BH_steep_em","SR_sigmaR_em","SR_envlink_em","SR_R1_offset_em","SR_autocorr_em","InitF_1Fishery_em","LnQ_base_1_Fishery_em","LnQ_base_2_Survey_em","LnQ_base_3_CPUE_em","SizeSel_1P_1_Fishery_em","SizeSel_1P_2_Fishery_em","SizeSel_1P_3_Fishery_em","SizeSel_1P_4_Fishery_em","SizeSel_1P_5_Fishery_em","SizeSel_1P_6_Fishery_em","SizeSel_2P_1_Survey_em","SizeSel_2P_2_Survey_em","SizeSel_2P_3_Survey_em","SizeSel_2P_4_Survey_em","SizeSel_2P_5_Survey_em","SizeSel_2P_6_Survey_em","Catch_endyear_em","NLL_TOTAL_em","NLL_Catch_em","NLL_Equil_catch_em","NLL_Survey_em","NLL_Discard_em","NLL_Mean_body_wt_em","NLL_Length_comp_em","NLL_Age_comp_em","NLL_Size_at_age_em","NLL_SizeFreq_em","NLL_Morphcomp_em","NLL_Tag_comp_em","NLL_Tag_negbin_em","NLL_Recruitment_em","NLL_Forecast_Recruitment_em","NLL_Parm_priors_em","NLL_Parm_softbounds_em","NLL_Parm_devs_em","NLL_Crash_Pen_em","bias1","bias2","bias3","bias4","bias5","bias.converged","bias.tried","scenario","replicate","A","C","D","L","E","F","I","R","species","max_grad","version","RunTime","hessian"
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1543510000,177360000,4440370000,0.350130732348881,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7836,0.65,0.4,0,0,0,0,0,-0.0251905,0,48.4391,-3,4.87292,15,-999,-999,42.8705,-4,5.30718,14,-99,99,164190000,642.789,5.22461e-15,0,-12.4293,NA,NA,553.147,158.028,NA,NA,NA,NA,NA,-56.0554,0,0.0972198,0.0019444,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",23,"A30","C10","D0","L30","E0","F0","I0","R0","cos",0.000677428,"#V3.24O",0.316666666666667,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1543150000,177701000,4441080000,0.346575607735055,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7838,0.65,0.4,0,0,0,0,0,-0.155067,0,49.1061,-3,4.93857,15,-999,-999,40.2706,-4,4.82345,14,-99,99,164190000,615.762,1.57167e-14,0,-9.21283,NA,NA,511.503,167.877,NA,NA,NA,NA,NA,-54.5099,0,0.102684,0.00205369,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",24,"A30","C10","D0","L30","E0","F0","I0","R0","cos",8.83858e-07,"#V3.24O",0.333333333333333,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1516570000,175884000,4370110000,0.32679955424463,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7677,0.65,0.4,0,0,0,0,0,-0.0882149,0,51.089,-3,5.11853,15,-999,-999,39.7837,-4,4.79236,14,-99,99,164190000,569.679,1.36449e-14,0,-14.8141,NA,NA,483.24,159.115,NA,NA,NA,NA,NA,-57.9642,0,0.100501,0.00201002,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",25,"A30","C10","D0","L30","E0","F0","I0","R0","cos",2.02564e-06,"#V3.24O",0.333333333333333,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1463770000,169823000,4218720000,0.251901050555619,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7324,0.65,0.4,0,0,0,0,0,0.0672179,0,50.3198,-3,4.98696,15,-999,-999,42.2302,-4,5.23566,14,-99,99,164190000,605.248,4.18647e-14,0,-16.1369,NA,NA,516.568,163.288,NA,NA,NA,NA,NA,-58.569,0,0.0955518,0.00191104,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",26,"A30","C10","D0","L30","E0","F0","I0","R0","cos",2.33571e-07,"#V3.24O",0.333333333333333,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1490440000,171938000,4290470000,0.292201087526541,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7493,0.65,0.4,0,0,0,0,0,0.104374,0,50.22,-3,5.08175,15,-999,-999,41.2365,-4,5.17178,14,-99,99,164190000,632.269,1.25673e-14,0,-11.6642,NA,NA,551.678,150.289,NA,NA,NA,NA,NA,-58.1332,0,0.0975608,0.00195122,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",27,"A30","C10","D0","L30","E0","F0","I0","R0","cos",4.24109e-07,"#V3.24O",0.316666666666667,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1480300000,172975000,4271160000,0.313081223836148,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7448,0.65,0.4,0,0,0,0,0,0.01664,0,52.9364,-3,5.26825,15,-999,-999,39.3419,-4,4.63353,14,-99,99,164190000,620.264,1.98857e-14,0,-16.982,NA,NA,512.332,180.895,NA,NA,NA,NA,NA,-56.083,0,0.0991557,0.00198311,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",28,"A30","C10","D0","L30","E0","F0","I0","R0","cos",5.50876e-05,"#V3.24O",0.316666666666667,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1559570000,180265000,4491320000,0.371603448429415,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.795,0.65,0.4,0,0,0,0,0,-0.0669332,0,50.2588,-3,5.05068,15,-999,-999,42.3284,-4,5.35559,14,-99,99,164190000,645.469,1.12969e-14,0,-8.68723,NA,NA,518.886,191.032,NA,NA,NA,NA,NA,-55.8573,0,0.0949137,0.00189827,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",29,"A30","C10","D0","L30","E0","F0","I0","R0","cos",2.75025e-06,"#V3.24O",0.316666666666667,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1487730000,173402000,4290160000,0.289774740336025,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7492,0.65,0.4,0,0,0,0,0,-0.0264115,0,53.1699,-3,5.34622,15,-999,-999,40.7323,-4,4.92485,14,-99,99,164190000,687.187,1.15388e-14,0,-16.95,NA,NA,593.571,168.857,NA,NA,NA,NA,NA,-58.3882,0,0.0946684,0.00189337,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",30,"A30","C10","D0","L30","E0","F0","I0","R0","cos",9.50534e-05,"#V3.24O",0.316666666666667,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1529810000,176321000,4403360000,0.29665755241452,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7753,0.65,0.4,0,0,0,0,0,-0.0260217,0,49.4548,-3,4.97749,15,-999,-999,41.8355,-4,5.1161,14,-99,99,164190000,629.043,9.79312e-15,0,-15.8244,NA,NA,527.728,174.449,NA,NA,NA,NA,NA,-57.4098,0,0.097932,0.00195864,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",31,"A30","C10","D0","L30","E0","F0","I0","R0","cos",6.03602e-05,"#V3.24O",0.333333333333333,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1476600000,172704000,4260290000,0.28575284781083,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7422,0.65,0.4,0,0,0,0,0,0.081398,0,54.4052,-3,5.46655,15,-999,-999,41.7543,-4,5.19675,14,-99,99,164190000,588.479,1.92399e-14,0,-17.7003,NA,NA,503.338,159.038,NA,NA,NA,NA,NA,-56.2889,0,0.0899216,0.00179843,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",32,"A30","C10","D0","L30","E0","F0","I0","R0","cos",3.00479e-05,"#V3.24O",0.333333333333333,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1496800000,173307000,4311930000,0.297432936063433,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7543,0.65,0.4,0,0,0,0,0,0.0482119,0,50.5954,-3,5.07129,15,-999,-999,44.135,-4,5.55286,14,-99,99,164190000,633.491,1.26152e-14,0,-11.512,NA,NA,551.412,151.008,NA,NA,NA,NA,NA,-57.5093,0,0.0905339,0.00181068,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",33,"A30","C10","D0","L30","E0","F0","I0","R0","cos",2.11067e-05,"#V3.24O",0.316666666666667,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1505330000,174755000,4337790000,0.319134858995018,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7603,0.65,0.4,0,0,0,0,0,-0.0306538,0,52.4411,-3,5.30642,15,-999,-999,41.0723,-4,5.02516,14,-99,99,164190000,580.419,8.20309e-15,0,-15.7907,NA,NA,497.804,154.243,NA,NA,NA,NA,NA,-55.934,0,0.0946925,0.00189385,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",34,"A30","C10","D0","L30","E0","F0","I0","R0","cos",9.55527e-05,"#V3.24O",0.333333333333333,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1531980000,176835000,4410480000,0.336330739511346,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7769,0.65,0.4,0,0,0,0,0,-0.0481362,0,50.4472,-3,5.10608,15,-999,-999,41.8086,-4,5.12659,14,-99,99,164190000,610.696,9.36243e-15,0,-14.933,NA,NA,506.143,176.213,NA,NA,NA,NA,NA,-56.8251,0,0.0961562,0.00192312,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",35,"A30","C10","D0","L30","E0","F0","I0","R0","cos",0.000407516,"#V3.24O",0.35,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1485090000,172268000,4279510000,0.307593626373113,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7467,0.65,0.4,0,0,0,0,0,-0.0152033,0,51.2069,-3,5.13325,15,-999,-999,44.5816,-4,5.82987,14,-99,99,164190000,634.342,8.21667e-15,0,-17.7443,NA,NA,545.942,163.697,NA,NA,NA,NA,NA,-57.6428,0,0.0880292,0.00176058,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",36,"A30","C10","D0","L30","E0","F0","I0","R0","cos",0.000219239,"#V3.24O",0.316666666666667,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1495050000,171124000,4298380000,0.27179076768457,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7511,0.65,0.4,0,0,0,0,0,0.0893152,0,45.3288,-3,4.41396,15,-999,-999,47.5148,-4,6.48833,14,-99,99,164190000,635.488,2.53702e-14,0,-18.5007,NA,NA,523.394,187.889,NA,NA,NA,NA,NA,-57.3885,0,0.0931583,0.00186317,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",37,"A30","C10","D0","L30","E0","F0","I0","R0","cos",7.04093e-07,"#V3.24O",0.333333333333333,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1506450000,175004000,4341430000,0.347841609792165,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7611,0.65,0.4,0,0,0,0,0,-0.0985718,0,52.7498,-3,5.34008,15,-999,-999,41.9979,-4,5.22364,14,-99,99,164190000,600.242,1.18174e-14,0,-12.1188,NA,NA,516.373,151.904,NA,NA,NA,NA,NA,-56.0093,0,0.0917584,0.00183517,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",38,"A30","C10","D0","L30","E0","F0","I0","R0","cos",9.25041e-07,"#V3.24O",0.333333333333333,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1547300000,179366000,4457860000,0.326356143979398,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7876,0.65,0.4,0,0,0,0,0,0.0249917,0,51.6849,-3,5.21875,15,-999,-999,42.4171,-4,5.31682,14,-99,99,164190000,625.078,5.79353e-15,0,-16.8807,NA,NA,523.601,175.004,NA,NA,NA,NA,NA,-56.7398,0,0.0924113,0.00184823,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",39,"A30","C10","D0","L30","E0","F0","I0","R0","cos",5.92721e-05,"#V3.24O",0.316666666666667,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1534990000,178672000,4425940000,0.339950383421375,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7804,0.65,0.4,0,0,0,0,0,0.00843049,0,52.0907,-3,5.20746,15,-999,-999,42.8562,-4,5.43104,14,-99,99,164190000,612.245,1.27277e-14,0,-16.1774,NA,NA,522.1,163.642,NA,NA,NA,NA,NA,-57.4123,0,0.0907624,0.00181525,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",40,"A30","C10","D0","L30","E0","F0","I0","R0","cos",1.8745e-07,"#V3.24O",0.316666666666667,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1486180000,172583000,4283420000,0.240599801093519,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7476,0.65,0.4,0,0,0,0,0,0.0954456,0,51.568,-3,5.16938,15,-999,-999,42.2911,-4,5.22816,14,-99,99,164190000,677.042,4.88395e-14,0,-16.7798,NA,NA,561.665,189.643,NA,NA,NA,NA,NA,-57.5809,0,0.0932057,0.00186411,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",41,"A30","C10","D0","L30","E0","F0","I0","R0","cos",2.53406e-06,"#V3.24O",0.316666666666667,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1448870000,167536000,4172500000,0.234172558418214,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7214,0.65,0.4,0,0,0,0,0,0.0847179,0,50.9422,-3,5.15028,15,-999,-999,40.5971,-4,4.94632,14,-99,99,164190000,609.759,9.05985e-14,0,-10.0088,NA,NA,507.355,168.532,NA,NA,NA,NA,NA,-56.2193,0,0.0983629,0.00196726,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",42,"A30","C10","D0","L30","E0","F0","I0","R0","cos",5.51534e-06,"#V3.24O",0.333333333333333,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1502710000,176269000,4338170000,0.331061253938873,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7603,0.65,0.4,0,0,0,0,0,0.0779327,0,54.4853,-3,5.43212,15,-999,-999,45.5416,-4,5.93563,14,-99,99,164190000,614.731,1.59307e-14,0,-15.7661,NA,NA,542.987,143.304,NA,NA,NA,NA,NA,-55.877,0,0.0811515,0.00162303,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",43,"A30","C10","D0","L30","E0","F0","I0","R0","cos",1.62061e-05,"#V3.24O",0.316666666666667,FALSE
1417700000,164180000,4084110000,0.349065034977021,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,164190000,214285,9.5472e-07,0,-20.9227,NA,NA,252.551,214053,NA,NA,NA,NA,NA,0,0,0,0,0,0,1516350000,175721000,4368170000,0.299850967338725,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7672,0.65,0.4,0,0,0,0,0,-0.0605631,0,52.0248,-3,5.27529,15,-999,-999,42.2459,-4,5.2934,14,-99,99,164190000,569.454,1.22498e-14,0,-15.0114,NA,NA,477.489,164.085,NA,NA,NA,NA,NA,-57.2019,0,0.0921962,0.00184392,0,0,0.6271,40.40667,99.30118,99.76163,0.86529,10,10,"A30-C10-D0-L30-E0-F0-I0-R0-cos",44,"A30","C10","D0","L30","E0","F0","I0","R0","cos",5.27401e-05,"#V3.24O",0.316666666666667,FALSE
